1, none, terralith:alpha_islands, MONSTER, minecraft:spider, 80, 4, 4
1943, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
1944, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:creeper, 80, 4, 4
1945, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:slime, 80, 4, 4
1946, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:enderman, 5, 1, 4
1947, taiga, minecraft:old_growth_pine_taiga, MONSTER, minecraft:witch, 5, 1, 1
1948, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1949, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1950, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1951, taiga, minecraft:old_growth_pine_taiga, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1952, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:sheep, 12, 8, 8
1953, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:pig, 10, 8, 8
1954, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:chicken, 10, 8, 8
1955, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:cow, 10, 8, 8
1956, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:wolf, 10, 4, 4
1957, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
1958, taiga, minecraft:old_growth_pine_taiga, CREATURE, minecraft:fox, 10, 2, 4
1959, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1960, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1961, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1962, taiga, minecraft:old_growth_pine_taiga, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1963, taiga, minecraft:old_growth_pine_taiga, AMBIENT, minecraft:bat, 10, 8, 8
1964, taiga, minecraft:old_growth_pine_taiga, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
1965, taiga, minecraft:old_growth_pine_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1966, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:spider, 80, 4, 4
1967, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie, 80, 16, 32
1968, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
1969, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
1970, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:creeper, 80, 4, 4
1971, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:slime, 80, 4, 4
1972, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:enderman, 5, 1, 4
1973, taiga, minecraft:old_growth_spruce_taiga, MONSTER, minecraft:witch, 5, 1, 1
1974, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1975, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1976, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1977, taiga, minecraft:old_growth_spruce_taiga, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1978, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:sheep, 12, 8, 8
1979, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:pig, 10, 8, 8
1980, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:chicken, 10, 8, 8
1981, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:cow, 10, 8, 8
1982, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:wolf, 10, 4, 4
1983, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
1984, taiga, minecraft:old_growth_spruce_taiga, CREATURE, minecraft:fox, 10, 2, 4
1985, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1986, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1987, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1988, taiga, minecraft:old_growth_spruce_taiga, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1989, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, minecraft:bat, 10, 8, 8
1990, taiga, minecraft:old_growth_spruce_taiga, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
1991, taiga, minecraft:old_growth_spruce_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1992, swamp, terralith:orchid_swamp, MONSTER, minecraft:spider, 80, 4, 4
1993, swamp, terralith:orchid_swamp, MONSTER, minecraft:zombie, 80, 16, 32
1994, swamp, terralith:orchid_swamp, MONSTER, minecraft:zombie_villager, 10, 1, 1
1995, swamp, terralith:orchid_swamp, MONSTER, minecraft:skeleton, 80, 4, 4
1996, swamp, terralith:orchid_swamp, MONSTER, minecraft:creeper, 80, 4, 4
1997, swamp, terralith:orchid_swamp, MONSTER, minecraft:slime, 80, 4, 4
1998, swamp, terralith:orchid_swamp, MONSTER, minecraft:enderman, 5, 1, 4
1999, swamp, terralith:orchid_swamp, MONSTER, minecraft:witch, 5, 1, 1
2000, swamp, terralith:orchid_swamp, MONSTER, minecraft:slime, 10, 1, 1
2001, swamp, terralith:orchid_swamp, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2002, swamp, terralith:orchid_swamp, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2003, swamp, terralith:orchid_swamp, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2004, swamp, terralith:orchid_swamp, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2005, swamp, terralith:orchid_swamp, CREATURE, minecraft:sheep, 12, 4, 4
2006, swamp, terralith:orchid_swamp, CREATURE, minecraft:pig, 10, 4, 4
2007, swamp, terralith:orchid_swamp, CREATURE, minecraft:chicken, 10, 4, 4
2008, swamp, terralith:orchid_swamp, CREATURE, minecraft:cow, 10, 4, 4
2009, swamp, terralith:orchid_swamp, CREATURE, minecraft:frog, 25, 2, 5
2010, swamp, terralith:orchid_swamp, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2011, swamp, terralith:orchid_swamp, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2012, swamp, terralith:orchid_swamp, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2013, swamp, terralith:orchid_swamp, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2014, swamp, terralith:orchid_swamp, AMBIENT, minecraft:bat, 10, 8, 8
2015, swamp, terralith:orchid_swamp, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
2016, swamp, terralith:orchid_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2017, badlands, terralith:painted_mountains, MONSTER, minecraft:spider, 80, 4, 4
2018, badlands, terralith:painted_mountains, MONSTER, minecraft:zombie, 80, 16, 32
2019, badlands, terralith:painted_mountains, MONSTER, minecraft:zombie_villager, 10, 1, 1
2020, badlands, terralith:painted_mountains, MONSTER, minecraft:skeleton, 80, 4, 4
2021, badlands, terralith:painted_mountains, MONSTER, minecraft:creeper, 80, 4, 4
2022, badlands, terralith:painted_mountains, MONSTER, minecraft:slime, 80, 4, 4
2023, badlands, terralith:painted_mountains, MONSTER, minecraft:enderman, 5, 1, 4
2024, badlands, terralith:painted_mountains, MONSTER, minecraft:witch, 5, 1, 1
2025, badlands, terralith:painted_mountains, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2026, badlands, terralith:painted_mountains, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2027, badlands, terralith:painted_mountains, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2028, badlands, terralith:painted_mountains, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2029, badlands, terralith:painted_mountains, CREATURE, minecraft:goat, 10, 1, 3
2030, badlands, terralith:painted_mountains, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2031, badlands, terralith:painted_mountains, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2032, badlands, terralith:painted_mountains, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2033, badlands, terralith:painted_mountains, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2034, badlands, terralith:painted_mountains, AMBIENT, minecraft:bat, 10, 8, 8
2035, badlands, terralith:painted_mountains, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
2036, badlands, terralith:painted_mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2037, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
2038, plains, minecraft:plains, MONSTER, minecraft:zombie, 80, 16, 32
2039, plains, minecraft:plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
2040, plains, minecraft:plains, MONSTER, minecraft:skeleton, 80, 4, 4
2041, plains, minecraft:plains, MONSTER, minecraft:creeper, 80, 4, 4
2042, plains, minecraft:plains, MONSTER, minecraft:slime, 80, 4, 4
2043, plains, minecraft:plains, MONSTER, minecraft:enderman, 5, 1, 4
2044, plains, minecraft:plains, MONSTER, minecraft:witch, 5, 1, 1
2045, plains, minecraft:plains, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2046, plains, minecraft:plains, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2047, plains, minecraft:plains, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2048, plains, minecraft:plains, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2049, plains, minecraft:plains, CREATURE, minecraft:sheep, 12, 8, 8
2050, plains, minecraft:plains, CREATURE, minecraft:pig, 10, 8, 8
2051, plains, minecraft:plains, CREATURE, minecraft:chicken, 10, 8, 8
2052, plains, minecraft:plains, CREATURE, minecraft:cow, 10, 8, 8
2053, plains, minecraft:plains, CREATURE, minecraft:horse, 10, 2, 6
2054, plains, minecraft:plains, CREATURE, minecraft:donkey, 10, 1, 3
2055, plains, minecraft:plains, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2056, plains, minecraft:plains, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2057, plains, minecraft:plains, CREATURE, ecologics:squirrel, 10, 2, 3
2058, plains, minecraft:plains, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2059, plains, minecraft:plains, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2060, plains, minecraft:plains, AMBIENT, minecraft:bat, 10, 8, 8
2061, plains, minecraft:plains, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
2062, plains, minecraft:plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2063, none, terralith:red_oasis, MONSTER, minecraft:spider, 80, 4, 4
2064, none, terralith:red_oasis, MONSTER, minecraft:zombie, 19, 4, 4
2065, none, terralith:red_oasis, MONSTER, minecraft:zombie_villager, 10, 1, 1
2066, none, terralith:red_oasis, MONSTER, minecraft:skeleton, 80, 4, 4
2067, none, terralith:red_oasis, MONSTER, minecraft:creeper, 80, 4, 4
2068, none, terralith:red_oasis, MONSTER, minecraft:slime, 80, 4, 4
2069, none, terralith:red_oasis, MONSTER, minecraft:enderman, 5, 1, 4
2070, none, terralith:red_oasis, MONSTER, minecraft:witch, 5, 1, 1
2071, none, terralith:red_oasis, MONSTER, minecraft:husk, 80, 4, 4
2072, none, terralith:red_oasis, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2073, none, terralith:red_oasis, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2074, none, terralith:red_oasis, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2075, none, terralith:red_oasis, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2076, none, terralith:red_oasis, CREATURE, minecraft:rabbit, 10, 2, 3
2077, none, terralith:red_oasis, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2078, none, terralith:red_oasis, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2079, none, terralith:red_oasis, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2080, none, terralith:red_oasis, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2081, none, terralith:red_oasis, AMBIENT, minecraft:bat, 10, 8, 8
2082, none, terralith:red_oasis, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
2083, none, terralith:red_oasis, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2084, river, minecraft:river, MONSTER, minecraft:spider, 80, 4, 4
2085, river, minecraft:river, MONSTER, minecraft:zombie, 80, 16, 32
2086, river, minecraft:river, MONSTER, minecraft:zombie_villager, 10, 1, 1
2087, river, minecraft:river, MONSTER, minecraft:skeleton, 80, 4, 4
2088, river, minecraft:river, MONSTER, minecraft:creeper, 80, 4, 4
2089, river, minecraft:river, MONSTER, minecraft:slime, 80, 4, 4
2090, river, minecraft:river, MONSTER, minecraft:enderman, 5, 1, 4
2091, river, minecraft:river, MONSTER, minecraft:witch, 5, 1, 1
2092, river, minecraft:river, MONSTER, minecraft:drowned, 80, 1, 1
2093, river, minecraft:river, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2094, river, minecraft:river, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2095, river, minecraft:river, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2096, river, minecraft:river, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2097, river, minecraft:river, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2098, river, minecraft:river, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2099, river, minecraft:river, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2100, river, minecraft:river, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2101, river, minecraft:river, AMBIENT, minecraft:bat, 10, 8, 8
2102, river, minecraft:river, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
2103, river, minecraft:river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2104, river, minecraft:river, WATER_CREATURE, minecraft:squid, 10, 1, 4
2105, river, minecraft:river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
2106, jungle, terralith:rocky_jungle, MONSTER, minecraft:spider, 80, 4, 4
2107, jungle, terralith:rocky_jungle, MONSTER, minecraft:zombie, 80, 16, 32
2108, jungle, terralith:rocky_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
2109, jungle, terralith:rocky_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
2110, jungle, terralith:rocky_jungle, MONSTER, minecraft:creeper, 80, 4, 4
2111, jungle, terralith:rocky_jungle, MONSTER, minecraft:slime, 80, 4, 4
2112, jungle, terralith:rocky_jungle, MONSTER, minecraft:enderman, 5, 1, 4
2113, jungle, terralith:rocky_jungle, MONSTER, minecraft:witch, 5, 1, 1
2114, jungle, terralith:rocky_jungle, MONSTER, minecraft:ocelot, 10, 1, 3
2115, jungle, terralith:rocky_jungle, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2116, jungle, terralith:rocky_jungle, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2117, jungle, terralith:rocky_jungle, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2118, jungle, terralith:rocky_jungle, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2119, jungle, terralith:rocky_jungle, CREATURE, minecraft:sheep, 12, 8, 8
2120, jungle, terralith:rocky_jungle, CREATURE, minecraft:pig, 10, 8, 8
2121, jungle, terralith:rocky_jungle, CREATURE, minecraft:chicken, 10, 8, 8
2122, jungle, terralith:rocky_jungle, CREATURE, minecraft:cow, 10, 8, 8
2123, jungle, terralith:rocky_jungle, CREATURE, minecraft:chicken, 10, 4, 4
2124, jungle, terralith:rocky_jungle, CREATURE, minecraft:parrot, 40, 1, 2
2125, jungle, terralith:rocky_jungle, CREATURE, minecraft:panda, 10, 1, 2
2126, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2127, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2128, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2129, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2130, jungle, terralith:rocky_jungle, AMBIENT, minecraft:bat, 10, 8, 8
2131, jungle, terralith:rocky_jungle, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
2132, jungle, terralith:rocky_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2133, jungle, terralith:rocky_jungle, WATER_AMBIENT, minecraft:tropical_fish, 25, 5, 5
2134, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:spider, 80, 4, 4
2135, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:zombie, 80, 16, 32
2136, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:zombie_villager, 10, 1, 1
2137, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:skeleton, 80, 4, 4
2138, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:creeper, 80, 4, 4
2139, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:slime, 80, 4, 4
2140, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:enderman, 5, 1, 4
2141, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:witch, 5, 1, 1
2142, extreme_hills, terralith:rocky_mountains, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2143, extreme_hills, terralith:rocky_mountains, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2144, extreme_hills, terralith:rocky_mountains, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2145, extreme_hills, terralith:rocky_mountains, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2146, extreme_hills, terralith:rocky_mountains, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2147, extreme_hills, terralith:rocky_mountains, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2148, extreme_hills, terralith:rocky_mountains, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2149, extreme_hills, terralith:rocky_mountains, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2150, extreme_hills, terralith:rocky_mountains, AMBIENT, minecraft:bat, 10, 8, 8
2151, extreme_hills, terralith:rocky_mountains, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
2152, extreme_hills, terralith:rocky_mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2153, none, terralith:rocky_shrubland, MONSTER, minecraft:spider, 80, 4, 4
2154, none, terralith:rocky_shrubland, MONSTER, minecraft:zombie, 80, 16, 32
2155, none, terralith:rocky_shrubland, MONSTER, minecraft:zombie_villager, 10, 1, 1
2156, none, terralith:rocky_shrubland, MONSTER, minecraft:skeleton, 80, 4, 4
2157, none, terralith:rocky_shrubland, MONSTER, minecraft:creeper, 80, 4, 4
2158, none, terralith:rocky_shrubland, MONSTER, minecraft:slime, 80, 4, 4
2159, none, terralith:rocky_shrubland, MONSTER, minecraft:enderman, 5, 1, 4
2160, none, terralith:rocky_shrubland, MONSTER, minecraft:witch, 5, 1, 1
2161, none, terralith:rocky_shrubland, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2162, none, terralith:rocky_shrubland, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2163, none, terralith:rocky_shrubland, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2164, none, terralith:rocky_shrubland, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2165, none, terralith:rocky_shrubland, CREATURE, minecraft:sheep, 12, 8, 8
2166, none, terralith:rocky_shrubland, CREATURE, minecraft:pig, 10, 8, 8
2167, none, terralith:rocky_shrubland, CREATURE, minecraft:chicken, 10, 8, 8
2168, none, terralith:rocky_shrubland, CREATURE, minecraft:cow, 10, 8, 8
2169, none, terralith:rocky_shrubland, CREATURE, minecraft:horse, 10, 2, 6
2170, none, terralith:rocky_shrubland, CREATURE, minecraft:donkey, 10, 1, 3
2171, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2172, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2173, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2174, none, terralith:rocky_shrubland, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2175, none, terralith:rocky_shrubland, AMBIENT, minecraft:bat, 10, 8, 8
2176, none, terralith:rocky_shrubland, AMBIENT, dayzombierebooted:spawner, 10, 1, 1
2177, none, terralith:rocky_shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2178, forest, terralith:sakura_grove, MONSTER, minecraft:spider, 80, 4, 4
2179, forest, terralith:sakura_grove, MONSTER, minecraft:zombie, 80, 16, 32
2180, forest, terralith:sakura_grove, MONSTER, minecraft:zombie_villager, 10, 1, 1
2181, forest, terralith:sakura_grove, MONSTER, minecraft:skeleton, 80, 4, 4
2182, forest, terralith:sakura_grove, MONSTER, minecraft:creeper, 80, 4, 4
2183, forest, terralith:sakura_grove, MONSTER, minecraft:slime, 80, 4, 4
2184, forest, terralith:sakura_grove, MONSTER, minecraft:enderman, 5, 1, 4
2185, forest, terralith:sakura_grove, MONSTER, minecraft:witch, 5, 1, 1
2186, forest, terralith:sakura_grove, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2187, forest, terralith:sakura_grove, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2188, forest, terralith:sakura_grove, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2189, forest, terralith:sakura_grove, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2190, forest, terralith:sakura_grove, CREATURE, minecraft:sheep, 12, 8, 8
2191, forest, terralith:sakura_grove, CREATURE, minecraft:pig, 10, 8, 8
2192, forest, terralith:sakura_grove, CREATURE, minecraft:chicken, 10, 8, 8
2193, forest, terralith:sakura_grove, CREATURE, minecraft:cow, 10, 8, 8
2194, forest, terralith:sakura_grove, CREATURE, minecraft:rabbit, 10, 2, 3
2195, forest, terralith:sakura_grove, CREATURE, ars_nouveau:drygmy, 10, 1, 2
